party,party_sentence,topic_code,coalition_sentence,similarity_score
FDP,"Das würde die Möglichkeit gefährden, im Rahmen von zukünftigen Verhandlungen eine Zweistaatenlösung zu erreichen und umzusetzen.",106,Einseitige Schritte erschweren die Friedensbemühungen und müssen unterbleiben.,0.695593
FDP,Daher treten wir für eine einheitliche europäische Regelung zur menschenrechtlichen Sorgfaltspflicht in der Lieferkette ein.,403,Basierend auf den VN-Leitprinzipien Wirtschaft und Menschenrechte setzen wir uns für einen europäischen Aktionsplan Wirtschaft und Menschenrechte ein.,0.69554085
FDP,"Das ist ein wichtiger Punkt auf unserer Agenda für mehr Wachstum, denn nur mit Wachstum wird es gelingen, die Folgen der Coronapandemie zu überwinden.",410,Damit sollen die Folgen der Corona-Pandemie und die zeitgleich bestehenden Risiken für die Erholung der Wirtschaft und der Staatsfinanzen durch die weltweise Klimakrise bekämpft werden und aufgrund der Pandemie nicht erfolgte Investitionen in den Klimaschutz nachgeholt werden können.,0.69538206
FDP,Rechtsanspruch auf Partnermonate verlängern – Familien stärken,H,"Besondere Integrationsleistungen von Geduldeten würdigen wir, indem wir nach sechs bzw. vier Jahren bei Familien ein Bleiberecht eröffnen (§ 25b AufenthG).",0.69533134
FDP,"Ein mögliches Entschuldungsprogramm des Bundes muss daher in den zulässigen verfassungsrechtlichen Grenzen mit Infrastrukturprojekten, regionaler Wirtschaftsförderung und einer grundsätzlichen Reform der Gemeindefinanzen verbunden werden.",301,Die bisherigen Entschuldungsbemühungen dieser Länder sollen berücksichtigt werden.,0.69531095
FDP,"Kommunen, Sport und Ehrenamt stärken53",,"103 Innere Sicherheit, Bürgerrechte, Justiz, Verbraucherschutz, Sport ................................................",0.69523513
FDP,Dazu gehören auch die stärkere Digitalisierung und Regionalisierung der Angebote sowie der Aufbau weiterer fremdsprachlicher Programme.,502,"Regionale Wirtschaftsförderung Im Rahmen des Gesamtdeutschen Fördersystems werden wir die Mittel für die Gemeinschaftsaufgabe Regionale Wirtschaftsentwicklung für Innovationsförderung, Digitalisierung, betriebliche Produktivitätsziele, Nachhaltigkeit und Dekarbonisierung aufstocken.",0.6952036
FDP,Weitreichende Föderalismus- und Verwaltungsreform,H,Föderalismus Der Föderalismus ist eine Grundsäule der Bundesrepublik.,0.69503266
FDP,Aufklärungs- und Beratungsangebote wollen wir stärken.,504,Generell werden wir Angebote stärker mit der Sprachförderung im alltagspraktischen Zusammenhang verknüpfen.,0.6949391
FDP,Diese müssen anschließend von den Mitgliedstaaten und von den EU- Institutionen angemessen umgesetzt werden.,108,B. durch Important Projects of Common European Interest (IPCEIs) und treiben den angekündigten EU Chips Act voran.,0.69492054
FDP,Deshalb müssen auch die bisher eingeleiteten Trendwenden einer Überprüfung unterzogen und der Modernisierungsprozess der Bundeswehr muss langfristig finanziell abgesichert werden.,104,Auftrag und Aufgabe der Bundeswehr müssen sich an den strategischen Herausforderungen und Sicherheitsbedrohungen unserer Zeit orientieren.,0.69491327
FDP,"Deshalb wollen wir die BaFin zu einer besser handlungsfähigen, schlagkräftigen Finanzaufsicht weiterentwickeln und so das Vertrauen in den Finanzplatz Deutschland zurückgewinnen.",605.1,Die Bundestagsverwaltung wird für ihre Aufsichts- und Kontrollfunktion in den Bereichen Transparenz und Parteienfinanzierung personell und finanziell besser ausgestattet.,0.6949039
FDP,"Um Anreize für die digitale Transformation von Prozessen und Arbeitsweisen zu schaffen, sollen durch die Digitalisierung erreichte Einsparungen („Digitale Dividende“) für Investitionen in der jeweiligen öffentlichen Stelle verbleiben.",411,"Wir werden daher die Digitalisierung des Besteuerungsverfahrens konsequent weiter vorantreiben und dafür sorgen, dass steuerliche Regelungen grundsätzlich auch digital umsetzbar sind.",0.69483423
FDP,Den Zugang zu neuen digitalen Lösungen für Vereine wollen wir vereinfachen – etwa in den Bereichen Akquise und Verwaltung.,606.1,"Digitalisierung und Vereinfachung Wir werden durch serielles Bauen, Digitalisierung, Entbürokratisierung und Standardisierung die Kosten für den Wohnungsbau senken.",0.69482046
FDP,"Deutschland kann nur dann dauerhaft Wohlstand und soziale Sicherheit gewährleisten, wenn die Unternehmen innovative Produkte und Dienstleistungen entwickeln.",402,"64 Transformation der Wirtschaft Wir wollen die Wettbewerbsfähigkeit des Wirtschaftsstandortes Deutschland als Grundlage für nachhaltiges Wachstum, Wohlstand und hohe Beschäftigung in einer sozial-ökologischen Marktwirtschaft erhöhen.",0.6948149
FDP,Mittelzuweisungen des Bundes sollen künftig auch auf Basis qualitätsorientierter Kriterien erfolgen.,506,Entscheidungen des Zulassungsausschusses müssen künftig durch die zuständige Landesbehörde bestätigt werden.,0.6947296
FDP,"Deshalb wollen wir Integration fördern: durch Angebote zum Erlernen unserer Sprache und unserer Gesellschaftsordnung, Integrationspaten nach kanadischem Vorbild sowie zusätzliche Integrationsmaßnahmen, die sich gezielt an Frauen, Kinder und Senioren, aber auch an besonders schutzbedürftige Personengruppen richten.",608.2,"Darin unterstützen wir u. a. die Länder bei der Aufklärung an Schulen und in der Jugendarbeit, fördern Angebote für ältere LSBTI und bringen in der Arbeitswelt das Diversity Management voran, insbesondere im Mittelstand und im öffentlichen Dienst.",0.6947139
FDP,Dafür müssen die Rückkehrpflicht für Mietwagen und der Mindestabstand von 50 Kilometern zwischen zwei Haltestellen für Fernbusse vollständig abgeschafft werden.,411,Wir werden die Ausnahmemöglichkeiten des Personenbeförderungsgesetzes (ÖPNV) bis 2026 gänzlich abschaffen.,0.69456494
FDP,Hebammen und Geburtshelfer entlasten,H,Wir evaluieren mögliche Fehlanreize rund um Spontangeburten und Kaiserschnitte und führen einen Personalschlüssel für eine 1:1-Betreuung durch Hebammen während wesentlicher Phasen der Geburt ein.,0.6945341
FDP,Durch diese Mechanismen wollen wir Transparenz schaffen.,503,"Wir werden umgehend prüfen, wie die Transparenz beim Kredit-Scoring zugunsten der Betroffenen erhöht werden kann.",0.69452804
FDP,"und einen Beitrag für eine zukunftsorientierte, nachhaltige Wirtschaft leisten.",416.2,"Kreislaufwirtschaft Wir fördern die Kreislaufwirtschaft als effektiven Klima- und Ressourcenschutz, Chance für nachhaltige Wirtschaftsentwicklung und Arbeitsplätze.",0.6945131
FDP,Das hat die Pandemie gezeigt.,000,"Die Pandemie zu besiegen, ist in diesen Tagen unsere vordringlichste Aufgabe, der wir uns mit voller Kraft widmen.",0.6943965
FDP,"Aber auch für Start-ups sind Mitarbeiterbeteiligungsprogramme unerlässlich, um im internationalen Wettbewerb gut qualifizierte Fachkräfte zu gewinnen.",402,"Um für internationale Talente attraktiv zu sein, werden wir administrative Hürden abbauen und mit einer Plattform die Rekrutierung von internationalen Spitzen-Wissenschaftlerinnen und -Wissenschaftlern unterstützen.",0.69410455
FDP,und spiegelt die gesellschaftliche Vielfalt in Einheit wider.,503,"Wenn wir es schaffen, gemeinsam die Dinge voranzutreiben, kann das ein ermutigendes Signal in die Gesellschaft hinein sein: dass Zusammenhalt und Fortschritt auch bei unterschiedlichen Sichtweisen gelingen können.",0.69409007
FDP,"Wo Vereine, Stiftungen und andere Organisationsformen Zuwendungsempfänger von staatlicher Struktur- und Projektförderung sind, muss der Staat sicherstellen, dass sie und ihre Projektpartner auf dem Boden der freiheitlich-demokratischen Grundordnung stehen.",202.1,Wir legen entsprechende Förderprogramme auf und bauen die Beratungsarbeit der Bundesfachstelle Barrierefreiheit aus.,0.6940796
FDP,Erneuerbare Energien marktwirtschaftlich ausbauen,H,Davon sollen 80 Prozent aus Erneuerbaren Energien stammen.,0.69407886
FDP,Reform der Pflegeausbildung,H,"Aus- und Weiterbildung in Gesundheit und Pflege Im Rahmen der Reform der Krankenhausvergütung werden Mittel für Weiterbildung in den Fallpauschalen künftig nur an die Kliniken anteilig ausgezahlt, die weiterbilden.",0.6940688
FDP,Personenbezogene Daten dürfen grundsätzlich nur nach Zustimmung oder auf einer eindeutigen gesetzlichen Grundlage verarbeitet werden.,201.1,"Nur im begründeten Einzelfall, der öffentlich nachvollziehbar dokumentiert werden muss, kann es Ausnahmen geben.",0.6940158
FDP,Statt der Ausnutzung von Sicherheitslücken fordern wir eine Priorität für die IT-Sicherheit und ein klar geregeltes Schwachstellenmanagement.,605.1,Die Ausnutzung von Schwachstellen von IT-Systemen steht in einem hochproblematischen Spannungsverhältnis zur IT-Sicherheit und den Bürgerrechten.,0.6939301
FDP,"Wir wollen deshalb, dass Deutschland stärker als bisher den vernetzen Ansatz in seinem internationalen Handeln umsetzt.",107,Wir verbessern die Repräsentation Ostdeutscher in Führungspositionen und Entscheidungsgremien in allen Bereichen.,0.6939233
FDP,und Deutschlands Potentiale entfesseln.,601.1,B. von Deutschland und Frankreich bereits geplant.,0.6938795
FDP,"Deswegen lehnen wir auch pauschale Verbote und Beschränkungen der Angelei ab, insbesondere pauschale Nachtangelverbote oder Nullnutzungsgebote von Gewässern.",201.1,Wir setzen uns für ein EU-weites Verbot der Haltung und Zucht von Pelztieren ein.,0.6938751
FDP,und sorgen für eine transparentere und bürgernähere Grundsicherung.,504,Die Arbeit und Finanzierung der politischen Stiftungen wollen wir rechtlich besser absichern.,0.6938567
FDP,"Wir werben für Schulfreiheitsgesetze in den Ländern, um den Schulen mehr Möglichkeiten zur Profilentwicklung zu geben.",506,Wir wollen die Bildungsfreizügigkeit in der EU stärken.,0.69385654
FDP,Die Abschaffung wollen wir in drei Schritten in den Jahren 2022 bis 2024 erreichen.,503,Dafür werden wir den für 2026 im Kohleausstiegsgesetz vorgesehenen Überprüfungsschritt bis spätestens Ende 2022 analog zum Gesetz vornehmen.,0.6937968
FDP,Digitale Landwirtschaft – „Smart Farming“,H,"Digitalisierung in der Landwirtschaft Wir werden die von der Landwirtschaft und Ernährung benötigten öffentlichen Daten einfacher und in geeigneter Qualität und Aktualität den berechtigten Nutzern frei zur Verfügung stellen und dazu eine echte Plattform mit zentralem Zugang zu sämtlichen staatlichen Daten und Diensten einrichten, insbesondere auch für entsprechende Verwaltungsdienstleistungen.",0.6937845
FDP,"Wir Freie Demokraten stehen an der Seite der friedlichen demokratischen Proteste in Belarus, die zu Recht massive Wahlfälschungen und demokratische Defizite anklagen.",202.1,"154 Wir stehen an der Seite der Menschen in Belarus und unterstützen ihren Wunsch nach Neuwahlen, Demokratie, Freiheit sowie Rechtsstaatlichkeit und fordern die bedingungslose Freilassung aller politischen Gefangenen.",0.693745
FDP,Die Arbeit von Mittlerorganisationen wie dem Goethe-Institut und dem Institut für Auslandsbeziehungen soll weiter gefördert,502,Wir setzen den Reformprozess der Stiftung Preußischer Kulturbesitz gemeinsam mit den Ländern fort.,0.69362694
FDP,"Aufgabe der Politik ist es, gute und krisenfeste Rahmenbedingungen auf europäischer Ebene zu setzen.",408,"Zivile und militärische Missionen der EU betten wir stets in ein politisches Gesamtkonzept ein, das Konfliktursachen berücksichtigt, eine Exit-Strategie vorsieht und parlamentarisch kontrolliert wird.",0.6934905
FDP,Beantragung und Auszahlung der Basis-Rente wollen wir unter dem Dach der Rentenversicherung zusammenführen.,504,Wir wollen eine reguläre Mitgliedschaft von in Justizvollzugsanstalten arbeitenden Strafgefangenen und Sicherungsverwahrten in der gesetzlichen Rentenversicherung ermöglichen und werden hierfür den Dialog mit den dafür zuständigen Ländern suchen.,0.6934419
FDP,Gemeinschaft der Demokratien stärken,H,Gleichwertige Lebensverhältnisse sind die Basis für Vertrauen in unsere Demokratie und halten unser Land zusammen.,0.6931689
FDP,"Dabei gilt es, sämtliche Entwicklungs- und Wiederaufbaumaßnahmen neben der Förderung von Wachstum und Beschäftigung zwingend auch an die Stärkung der wirtschaftlichen, sozialen und ökologischen Widerstandskraft in den Partnerländern zu binden.",107,Wir werden den Wiederaufbau dort gemeinsam mit den Ländern mit aller Kraft vorantreiben.,0.6930908
FDP,Wir Freie Demokraten wollen die Vielfalt und die Freiheit des Kulturlebens sichern,502,Kunst und Kultur und ihre Vielfalt zu fördern und die soziale Lage von Künstlerinnen und Künstlern zu verbessern ist in diese Zeiten ein Beitrag zur Sicherung unserer Demokratie.,0.693079
FDP,Nutzen wir die Chancen der Digitalisierung für uns.,411,Wir wollen den Anteil von Gründerinnen im Digitalsektor erhöhen.,0.6930525
FDP,"Leider nehmen Straftaten, Hass und Hetze im Internet weiter zu.",605.1,Wir stärken die Arbeit gegen Hass im Netz und Verschwörungsideologien.,0.6930012
FDP,Wir wollen unseren Mittelstand und unsere Hidden Champions stärken!,402,Die Innere Führung werden wir stärken.,0.69299984
FDP,Wir Freie Demokraten wollen an Bewerbungen der Bundesrepublik Deutschland für die Ausrichtung von Sport-Großveranstaltungen festhalten.,502,"Wir werden die Special Olympics 2023 in Berlin und die Fußball-Europameisterschaft der Männer 2024 sowie zukünftige Bewerbungen für Sportgroßveranstaltungen aus Deutschland wie Olympische und Paralympische Spiele unterstützen, die von diesen Grundsätzen getragen sind und die Bevölkerung rechtzeitig einbeziehen.",0.69296664
FDP,Zu einem geordneten Einwanderungsrecht gehören auch eine konsequente Durchsetzung der Ausreisepflicht durch Abschiebung und die Schaffung von ausreichend Abschiebehaftplätzen.,601.2,Wir wollen die illegalen Zurückweisungen und das Leid an den Außengrenzen beenden.,0.6929486
FDP,Leitbild Grundgesetz,H,"Im OK-Lagebild sollen relevante Gruppierungen, z.",0.6929274
FDP,Gleichzeitig unterstützen wir die freiwillige Zusammenarbeit der nationalen Kulturinstitute der EU- Mitgliedstaaten in Drittländern.,107,Im Rahmen der Museumsagentur unterstützen wir die Kooperation der Museen.,0.69282705
FDP,Dazu braucht es neues Denken.,410,"Damit wollen wir eine neue Dynamik auslösen, die in die gesamte Gesellschaft hineinwirkt.",0.6926601
FDP,So müssen auch die sozialen Kosten des Klimaschutzes abgemildert werden.,503,Ein Abwarten beim Beginn der notwendigen Maßnahmen würde insbesondere die Erreichung der Klimaziele gefährden und die notwendigen Anpassungskosten weiter erhöhen.,0.69260013
FDP,Die überholte Anbindehaltung wollen wir schrittweise überwinden.,501,Mögliche Förderlücken wollen wir schließen.,0.69250536
FDP,Innovationsprinzip bei politischen Entscheidungen,H,"Aufgabe dieser Koalition ist es, die dafür nötigen Neuerungen politisch anzuschieben und Orientierung zu geben.",0.6924929
FDP,Wir möchten bessere Rahmenbedingungen an Hochschulen für Wissenschaftskarrieren schaffen.,704,Wir streben eine ausgewogene regionale Verteilung von außeruniversitären Forschungseinrichtungen auch innerhalb der großen Wissenschafts- und Forschungsorganisationen an.,0.6923979
FDP,"So werden wir darauf achten, dass die britische Seite insbesondere ihren Pflichten nachkommt, vergleichbare regulatorische Standards aufrecht zu erhalten und keine unfairen Wettbewerbsbedingungen zu schaffen.",403,Bei Nicht-Einhaltung der vereinbarten Standards und Verfahren setzen wir auf eine konsequente Anwendung aller vereinbarten Maßnahmen und Gegenmaßnahmen.,0.69238347
FDP,Ebenso wollen wir auch bestehende kostensteigernde Regelungen kritisch überprüfen und gegebenenfalls anpassen.,402,"Wir werden eine Evaluation der Wirksamkeit von Finanzregulierung im Hinblick auf Proportionalität, Finanzstabilität, Verbraucherschutz und Bürokratie vornehmen.",0.6923676
